"Experiment Accession","Experiment Title","Organism Name","Instrument","Submitter","Study Accession","Study Title","Sample Accession","Sample Title","Total Size, Mb","Total RUNs","Total Spots","Total Bases","Library Name","Library Strategy","Library Source","Library Selection"
"SRX8292680","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613918","","7.62","1","24640","12369280","sample_62_2_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292679","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613917","","6.61","1","21843","10965186","sample_62_2_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292678","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613919","","4.46","1","14447","7252394","sample_62_2","AMPLICON","METAGENOMIC","PCR"
"SRX8292677","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613916","","7.45","1","24074","12085148","sample_61_2_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292676","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613915","","4.73","1","15774","7918548","sample_61_2_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292675","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613914","","7.37","1","24183","12139866","sample_61_2","AMPLICON","METAGENOMIC","PCR"
"SRX8292674","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613913","","7.11","1","23408","11750816","sample_13_1_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292673","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613912","","7.94","1","25344","12722688","sample_60_2_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292672","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613911","","7.83","1","25442","12771884","sample_60_2_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292671","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613910","","7.73","1","24820","12459640","sample_60_2","AMPLICON","METAGENOMIC","PCR"
"SRX8292670","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613909","","6.85","1","21846","10966692","sample_59_2_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292669","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613907","","4.82","1","15592","7827184","sample_59_2_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292668","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613908","","5.21","1","16672","8369344","sample_59_2","AMPLICON","METAGENOMIC","PCR"
"SRX8292667","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613906","","6.08","1","19613","9845726","sample_58_2_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292666","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613905","","5.38","1","17803","8937106","sample_58_2_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292665","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613904","","5.93","1","19229","9652958","sample_58_2","AMPLICON","METAGENOMIC","PCR"
"SRX8292664","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613902","","6.14","1","19902","9990804","sample_57_2_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292663","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613903","","6.75","1","24079","12087658","sample_13_1_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292662","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613900","","6.13","1","20255","10168010","sample_57_2_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292661","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613901","","7.53","1","24492","12294984","sample_57_2","AMPLICON","METAGENOMIC","PCR"
"SRX8292660","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613899","","10.9","1","35112","17626224","sample_56_2_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292659","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613898","","7.01","1","23618","11856236","sample_56_2_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292658","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613897","","10.83","1","35913","18028326","sample_56_2","AMPLICON","METAGENOMIC","PCR"
"SRX8292657","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613896","","10.37","1","33964","17049928","sample_55_2_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292656","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613895","","5.92","1","19680","9879360","sample_55_2_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292655","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613894","","9.5","1","31473","15799446","sample_55_2","AMPLICON","METAGENOMIC","PCR"
"SRX8292654","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613893","","10.59","1","34927","17533354","sample_54_2_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292653","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613892","","6.38","1","21257","10671014","sample_54_2_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292652","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613890","","8.68","1","29205","14660910","sample_13_1","AMPLICON","METAGENOMIC","PCR"
"SRX8292651","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613891","","9.2","1","30727","15424954","sample_54_2","AMPLICON","METAGENOMIC","PCR"
"SRX8292650","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613889","","9.01","1","29811","14965122","sample_53_2_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292649","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613888","","5.72","1","19140","9608280","sample_53_2_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292648","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613887","","9.6","1","31944","16035888","sample_53_2","AMPLICON","METAGENOMIC","PCR"
"SRX8292647","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613886","","9.97","1","33003","16567506","sample_52_2_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292646","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613885","","5.66","1","19019","9547538","sample_52_2_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292645","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613884","","7.83","1","26137","13120774","sample_52_2","AMPLICON","METAGENOMIC","PCR"
"SRX8292644","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613883","","8.71","1","28900","14507800","sample_51_2_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292643","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613882","","6.98","1","23337","11715174","sample_51_2_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292642","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613881","","8.63","1","28572","14343144","sample_51_2","AMPLICON","METAGENOMIC","PCR"
"SRX8292641","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613880","","7.78","1","26302","13203604","sample_12_1_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292640","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613879","","8.72","1","28947","14531394","sample_50_2_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292639","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613878","","6.6","1","21940","11013880","sample_50_2_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292638","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613877","","9.59","1","31810","15968620","sample_50_2","AMPLICON","METAGENOMIC","PCR"
"SRX8292637","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613876","","7.51","1","24537","12317574","sample_49_2_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292636","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613875","","6.39","1","20909","10496318","sample_49_2_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292635","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613874","","7.33","1","23894","11994788","sample_49_2","AMPLICON","METAGENOMIC","PCR"
"SRX8292634","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613873","","10.38","1","33874","17004748","sample_48_2_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292633","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613872","","6.46","1","21275","10680050","sample_48_2_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292632","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613871","","10.5","1","33721","16927942","sample_48_2","AMPLICON","METAGENOMIC","PCR"
"SRX8292631","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613870","","6.29","1","20008","10044016","sample_47_2_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292630","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613869","","6.58","1","22703","11396906","sample_12_1_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292629","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613868","","7.63","1","26417","13261334","sample_47_2_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292628","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613867","","6.79","1","21759","10923018","sample_47_2","AMPLICON","METAGENOMIC","PCR"
"SRX8292627","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613866","","8","1","25905","13004310","sample_46_2_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292626","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613865","","6.06","1","20519","10300538","sample_46_2_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292625","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613864","","7.44","1","24060","12078120","sample_46_2","AMPLICON","METAGENOMIC","PCR"
"SRX8292624","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613863","","8.81","1","28223","14167946","sample_45_2_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292623","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613862","","5.64","1","19317","9697134","sample_45_2_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292622","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613861","","7.09","1","22978","11534956","sample_45_2","AMPLICON","METAGENOMIC","PCR"
"SRX8292621","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613860","","7.54","1","25032","12566064","sample_25_2_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292620","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613859","","5.5","1","18949","9512398","sample_25_2_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292619","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613857","","6.02","1","20229","10154958","sample_25_2","AMPLICON","METAGENOMIC","PCR"
"SRX8292618","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613858","","9.55","1","31930","16028860","sample_24_2_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292617","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613856","","8.44","1","27926","14018852","sample_24_2_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292616","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613855","","10.03","1","33820","16977640","sample_10_1","AMPLICON","METAGENOMIC","PCR"
"SRX8292615","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613854","","10.34","1","33456","16794912","sample_24_2","AMPLICON","METAGENOMIC","PCR"
"SRX8292614","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613853","","7.86","1","25825","12964150","sample_23_2_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292613","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613852","","8.34","1","26397","13251294","sample_23_2_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292612","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613851","","10.53","1","33220","16676440","sample_23_2","AMPLICON","METAGENOMIC","PCR"
"SRX8292611","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613850","","6.59","1","21846","10966692","sample_22_2_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292610","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613849","","6.15","1","20612","10347224","sample_22_2_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292609","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613848","","7.51","1","24307","12202114","sample_22_2","AMPLICON","METAGENOMIC","PCR"
"SRX8292608","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613847","","8.14","1","26691","13398882","sample_21_2_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292607","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613846","","6.69","1","22896","11493792","sample_21_2_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292606","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613845","","8.83","1","29094","14605188","sample_21_2","AMPLICON","METAGENOMIC","PCR"
"SRX8292605","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613844","","7.2","1","24333","12215166","sample_9_1_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292604","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613843","","7.02","1","23257","11675014","sample_20_2_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292603","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613842","","6.75","1","22706","11398412","sample_20_2_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292602","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613841","","6.81","1","21834","10960668","sample_20_2","AMPLICON","METAGENOMIC","PCR"
"SRX8292601","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613840","","7.61","1","25704","12903408","sample_19_2_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292600","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613839","","1.85","1","6154","3089308","sample_19_2_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292599","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613838","","5.65","1","18692","9383384","sample_19_2","AMPLICON","METAGENOMIC","PCR"
"SRX8292598","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613837","","3.57","1","11649","5847798","sample_18_2_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292597","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613836","","6.28","1","21998","11042996","sample_18_2_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292596","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613835","","7.56","1","24777","12438054","sample_18_2","AMPLICON","METAGENOMIC","PCR"
"SRX8292595","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613833","","7.31","1","23944","12019888","sample_17_2_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292594","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613832","","8.87","1","30972","15547944","sample_9_1_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292593","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613834","","6.58","1","22104","11096208","sample_17_2_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292592","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613830","","8.75","1","28220","14166440","sample_17_2","AMPLICON","METAGENOMIC","PCR"
"SRX8292591","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613831","","9.86","1","32902","16516804","sample_16_2_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292590","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613828","","8.62","1","29124","14620248","sample_16_2_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292589","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613829","","5.1","1","17115","8591730","sample_34_1_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292588","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613827","","5.26","1","17281","8675062","sample_4_1_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292587","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613826","","6.52","1","22478","11283956","sample_1_1_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292586","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613825","","10.54","1","35328","17734656","sample_1_1","AMPLICON","METAGENOMIC","PCR"
"SRX8292585","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613824","","10.85","1","35872","18007744","sample_16_2","AMPLICON","METAGENOMIC","PCR"
"SRX8292584","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613822","","8.09","1","26456","13280912","sample_15_2_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292583","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613823","","8.32","1","27311","13710122","sample_15_2_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292582","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613821","","9.16","1","29312","14714624","sample_15_2","AMPLICON","METAGENOMIC","PCR"
"SRX8292581","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613820","","7.23","1","23882","11988764","sample_14_2_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292580","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613819","","6.75","1","22807","11449114","sample_14_2_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292579","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613818","","8.03","1","26984","13545968","sample_9_1","AMPLICON","METAGENOMIC","PCR"
"SRX8292578","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613817","","5.9","1","19416","9746832","sample_14_2","AMPLICON","METAGENOMIC","PCR"
"SRX8292577","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613816","","7.71","1","24971","12535442","sample_13_2_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292576","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613815","","6.92","1","24235","12165970","sample_13_2_IgA_pos","AMPLICON","METAGENOMIC","PCR"
